,order_id,user_id,order_time
7913,2505013,486,2015-02-01 04:00:00
7914,1859176,486,2015-02-18 20:00:00
7925,2356968,487,2015-01-01 14:00:00
7926,484703,487,2015-01-23 08:00:00
7927,233442,487,2015-02-04 22:00:00
7928,3061744,487,2015-03-07 17:00:00
7959,3076348,488,2015-01-01 18:00:00
7960,348775,488,2015-01-22 07:00:00
7961,2433649,488,2015-02-22 01:00:00
7962,2906931,488,2015-03-09 13:00:00
7966,410225,489,2015-01-01 12:00:00
7967,213726,489,2015-01-08 06:00:00
7968,1829747,489,2015-01-11 16:00:00
7969,1424065,489,2015-01-17 04:00:00
7970,380016,489,2015-02-02 14:00:00
7971,1713513,489,2015-03-05 07:00:00
7974,113394,490,2015-01-01 02:00:00
7975,2791784,490,2015-01-10 16:00:00
7976,448369,490,2015-01-31 03:00:00
7977,149666,490,2015-03-02 16:00:00
7978,1918700,491,2015-01-01 15:00:00
7979,1329272,491,2015-01-24 01:00:00
7980,2065829,491,2015-02-23 15:00:00
7982,1739476,492,2015-01-01 18:00:00
7983,2166348,492,2015-01-12 14:00:00
7984,2625134,492,2015-01-27 09:00:00
7985,2355269,492,2015-02-07 05:00:00
7986,2693183,492,2015-02-16 01:00:00
7987,68117,492,2015-02-23 18:00:00
7988,2339514,493,2015-01-01 19:00:00
7989,1865031,493,2015-02-01 05:00:00
7990,3313594,493,2015-02-14 10:00:00
7991,668134,493,2015-03-01 03:00:00
7992,2881642,493,2015-03-10 17:00:00
7996,3212319,494,2015-01-01 19:00:00
7997,673226,494,2015-01-17 11:00:00
7998,193298,494,2015-01-30 08:00:00
7999,3126335,494,2015-03-01 18:00:00
8000,3022136,495,2015-01-01 18:00:00
8001,32927,495,2015-01-09 13:00:00
8002,1638591,495,2015-02-05 09:00:00
8003,1365114,495,2015-02-18 01:00:00
8004,2223915,495,2015-03-02 21:00:00
8005,2060254,495,2015-03-09 16:00:00
8025,2030166,496,2015-01-01 17:00:00
8026,2673639,496,2015-01-06 04:00:00
8027,2955503,496,2015-01-11 16:00:00
8028,712702,496,2015-01-12 13:00:00
8029,1089865,496,2015-01-18 05:00:00
8030,1238515,496,2015-01-23 01:00:00
8031,3295307,496,2015-01-25 23:00:00
8032,1216779,496,2015-02-01 12:00:00
8033,3181587,496,2015-02-03 08:00:00
8034,1490221,496,2015-02-07 02:00:00
8035,1085852,496,2015-02-13 09:00:00
8036,758519,496,2015-02-15 22:00:00
8037,1368943,496,2015-02-20 20:00:00
8038,2189436,496,2015-02-26 06:00:00
8039,1849191,496,2015-03-02 04:00:00
8040,339392,496,2015-03-09 01:00:00
8041,3347279,496,2015-03-12 13:00:00
8108,771684,497,2015-01-01 13:00:00
8109,2272044,497,2015-01-09 02:00:00
8110,595844,497,2015-01-16 15:00:00
8111,397022,497,2015-01-25 04:00:00
8112,2851074,497,2015-02-17 11:00:00
8113,126366,497,2015-02-23 01:00:00
8114,2120317,497,2015-02-28 13:00:00
8115,1043974,497,2015-03-04 03:00:00
8118,2811220,498,2015-01-01 19:00:00
8119,66352,498,2015-02-01 13:00:00
8120,973148,498,2015-02-20 08:00:00
8121,1593980,498,2015-03-11 02:00:00
8131,632562,499,2015-01-01 16:00:00
8132,2360833,499,2015-01-06 10:00:00
8133,2901179,499,2015-01-12 23:00:00
8134,1012420,499,2015-01-16 12:00:00
8135,2433380,499,2015-01-21 03:00:00
8136,1252497,499,2015-01-28 17:00:00
8137,188500,499,2015-02-04 09:00:00
8138,2591506,500,2015-01-01 18:00:00
8139,3305362,500,2015-01-27 04:00:00
8140,2546847,500,2015-02-03 14:00:00
8141,1455788,500,2015-02-19 01:00:00
8142,779230,501,2015-01-01 09:00:00
8143,113509,501,2015-01-27 23:00:00
8144,2182021,501,2015-01-31 18:00:00
8145,1829526,501,2015-03-03 09:00:00
8149,157924,502,2015-01-01 14:00:00
8150,1347839,502,2015-01-13 01:00:00
8151,149026,502,2015-01-26 12:00:00
8152,3192899,502,2015-02-01 23:00:00
8153,2770330,502,2015-02-12 13:00:00
8154,1989409,502,2015-03-08 02:00:00
8157,1684604,503,2015-01-01 16:00:00
8158,223570,503,2015-01-10 11:00:00
8159,3319900,503,2015-01-16 06:00:00
8160,251893,503,2015-01-22 23:00:00
8161,214,503,2015-02-01 15:00:00
8162,2991944,503,2015-02-07 10:00:00
8163,2195919,503,2015-02-16 21:00:00
8164,464492,503,2015-02-23 14:00:00
8165,2141149,503,2015-03-03 00:00:00
8194,2109866,504,2015-01-01 09:00:00
8195,540092,504,2015-01-31 19:00:00
8196,1119278,504,2015-02-11 03:00:00
8197,1700084,504,2015-03-13 11:00:00
8199,3257767,505,2015-01-01 11:00:00
8200,659920,505,2015-02-01 09:00:00
8201,1099516,505,2015-02-04 01:00:00
8202,2055323,505,2015-03-06 17:00:00
8203,932005,506,2015-01-01 09:00:00
8204,113072,506,2015-02-01 07:00:00
8205,1689786,506,2015-03-03 20:00:00
8208,1488838,507,2015-01-01 13:00:00
8209,1614439,507,2015-01-04 01:00:00
8210,2527261,507,2015-01-11 15:00:00
8211,2831611,507,2015-01-21 01:00:00
8212,2490000,507,2015-02-05 11:00:00
8213,1759090,507,2015-02-12 01:00:00
8214,1348553,507,2015-02-26 16:00:00
8215,1324947,507,2015-03-10 04:00:00
8216,2359344,508,2015-01-01 08:00:00
8217,2396999,508,2015-01-11 02:00:00
8218,3054770,508,2015-01-18 17:00:00
8219,2647387,508,2015-01-26 13:00:00
8220,3000472,508,2015-02-26 00:00:00
8221,3452,508,2015-03-07 16:00:00
8236,1928620,509,2015-01-01 09:00:00
8237,1167187,509,2015-01-31 23:00:00
8238,1472627,509,2015-02-07 12:00:00
8239,585739,509,2015-02-21 20:00:00
8248,2338400,510,2015-01-01 12:00:00
8249,3211891,510,2015-01-09 08:00:00
8250,322958,510,2015-01-12 09:00:00
8251,2169291,510,2015-01-13 23:00:00
8252,581710,510,2015-01-21 19:00:00
8253,2378564,510,2015-01-26 08:00:00
8254,2077322,510,2015-02-03 03:00:00
8255,1867099,510,2015-02-10 11:00:00
8256,2434671,510,2015-02-13 07:00:00
8257,3112323,510,2015-02-26 19:00:00
8258,2305557,511,2015-01-01 15:00:00
8259,507623,511,2015-01-09 09:00:00
8260,2845967,511,2015-02-07 04:00:00
8261,861238,511,2015-02-25 23:00:00
8264,2610990,512,2015-01-01 20:00:00
8265,2325991,512,2015-01-31 20:00:00
8266,1428075,512,2015-02-09 13:00:00
8267,2283203,512,2015-02-23 02:00:00
8269,2269768,513,2015-01-01 11:00:00
8270,1526691,513,2015-01-06 04:00:00
8271,116138,513,2015-01-10 19:00:00
8272,2298416,513,2015-02-10 06:00:00
8273,50379,514,2015-01-01 13:00:00
8274,2334724,514,2015-01-07 10:00:00
8275,3345929,514,2015-01-16 07:00:00
8276,223157,514,2015-01-27 18:00:00
8277,845659,514,2015-02-05 13:00:00
8278,1011563,514,2015-02-22 22:00:00
8279,1350164,515,2015-01-01 17:00:00
8280,1336384,515,2015-01-09 07:00:00
8281,2655948,515,2015-01-16 21:00:00
8282,3021612,515,2015-01-29 17:00:00
8283,2039769,515,2015-02-11 13:00:00
8284,1290308,515,2015-02-14 08:00:00
8285,748730,515,2015-02-27 03:00:00
8286,466979,515,2015-03-03 20:00:00
8287,2510153,515,2015-03-14 14:00:00
8299,2286061,516,2015-01-01 21:00:00
8300,2655734,516,2015-01-05 08:00:00
8301,1383478,516,2015-01-07 16:00:00
8302,1421303,516,2015-01-10 03:00:00
8303,2082314,516,2015-01-15 16:00:00
8304,293834,516,2015-01-19 04:00:00
8305,1270131,516,2015-01-23 17:00:00
8306,2431382,516,2015-01-27 03:00:00
8307,2354859,516,2015-01-31 17:00:00
8308,535981,516,2015-02-03 09:00:00
8309,750648,516,2015-02-04 22:00:00
8310,3286665,516,2015-02-09 12:00:00
8311,2491254,516,2015-02-11 04:00:00
8312,3172377,516,2015-02-18 14:00:00
8313,351836,516,2015-02-20 13:00:00
8314,3105331,516,2015-02-28 02:00:00
8315,297814,516,2015-03-05 13:00:00
8316,1281127,516,2015-03-08 12:00:00
8393,754934,517,2015-01-01 18:00:00
8394,2321232,517,2015-01-10 07:00:00
8395,2044022,517,2015-01-17 22:00:00
8396,2763310,517,2015-01-25 14:00:00
8397,2831272,517,2015-02-09 02:00:00
8398,825012,518,2015-01-01 10:00:00
8399,1418124,518,2015-01-26 19:00:00
8400,2178269,518,2015-02-17 03:00:00
8404,2618694,519,2015-01-01 07:00:00
8405,3320282,519,2015-01-16 05:00:00
8406,3185033,519,2015-01-27 18:00:00
8407,194881,519,2015-02-16 05:00:00
8408,185574,519,2015-02-23 16:00:00
8409,1137027,519,2015-03-09 08:00:00
8415,1036038,520,2015-01-01 22:00:00
8416,3399096,520,2015-01-20 08:00:00
8417,2309617,520,2015-02-02 03:00:00
8418,2529711,520,2015-02-09 22:00:00
8419,2281123,520,2015-02-26 16:00:00
8420,843382,520,2015-03-05 12:00:00
8421,1371804,520,2015-03-11 04:00:00
8445,2049745,521,2015-01-01 16:00:00
8446,605627,521,2015-01-24 08:00:00
8447,1811919,521,2015-02-24 00:00:00
8448,3364185,521,2015-03-09 12:00:00
8452,452083,522,2015-01-01 13:00:00
8453,1228177,522,2015-01-27 06:00:00
8454,1336840,522,2015-02-27 04:00:00
8463,2639423,523,2015-01-01 14:00:00
8464,2324216,523,2015-01-18 05:00:00
8465,2823017,523,2015-02-11 21:00:00
8466,1179143,523,2015-03-14 08:00:00
8476,1573041,524,2015-01-01 07:00:00
8477,2472154,524,2015-01-14 06:00:00
8478,613058,524,2015-02-13 17:00:00
8482,992113,525,2015-01-01 14:00:00
8483,2276960,525,2015-01-07 04:00:00
8484,3283072,525,2015-01-15 14:00:00
8485,3007532,525,2015-01-22 22:00:00
8486,955253,525,2015-02-02 05:00:00
8487,2770971,525,2015-02-09 16:00:00
8488,1643894,525,2015-02-19 23:00:00
8489,1826055,525,2015-03-07 05:00:00
8519,2373857,526,2015-01-01 11:00:00
8520,1214751,526,2015-01-24 00:00:00
8521,1612041,526,2015-02-05 11:00:00
8522,1633631,526,2015-02-27 01:00:00
8523,2569637,526,2015-03-13 14:00:00
8524,1316604,527,2015-01-01 13:00:00
8525,1475104,527,2015-02-01 01:00:00
8526,164632,527,2015-03-01 20:00:00
8528,3213135,528,2015-01-01 16:00:00
8529,680916,528,2015-01-08 09:00:00
8530,2558626,528,2015-01-18 02:00:00
8531,43352,528,2015-01-23 14:00:00
8532,2048396,528,2015-01-31 04:00:00
8533,507738,528,2015-02-07 15:00:00
8534,1487618,528,2015-02-15 04:00:00
8535,2245393,528,2015-03-03 12:00:00
8563,504447,529,2015-01-01 16:00:00
8564,17338,529,2015-01-14 04:00:00
8565,2362476,529,2015-01-18 12:00:00
8566,1228441,529,2015-01-23 23:00:00
8567,2072422,529,2015-02-02 09:00:00
8568,488521,529,2015-02-05 04:00:00
8569,2225101,529,2015-02-15 19:00:00
8570,2345498,529,2015-02-26 18:00:00
8571,548220,529,2015-03-08 08:00:00
8572,1921189,529,2015-03-14 14:00:00
8614,170724,530,2015-01-01 11:00:00
8615,2332015,530,2015-01-10 20:00:00
8616,2761128,530,2015-01-18 04:00:00
8617,2337367,530,2015-01-23 20:00:00
8618,817837,531,2015-01-01 19:00:00
8619,2101254,531,2015-02-01 04:00:00
8620,1749894,531,2015-02-26 14:00:00
8621,2841438,531,2015-03-07 00:00:00
8648,1185466,532,2015-01-01 14:00:00
8649,1582973,532,2015-02-01 02:00:00
8650,3173153,532,2015-03-03 10:00:00
8653,1008173,533,2015-01-01 15:00:00
8654,2389804,533,2015-01-16 08:00:00
8655,2707723,533,2015-02-08 23:00:00
8656,2956366,533,2015-02-27 07:00:00
8658,1734954,534,2015-01-01 07:00:00
8659,1983826,534,2015-01-20 20:00:00
8660,3265197,534,2015-02-20 11:00:00
8666,3338198,535,2015-01-01 12:00:00
8667,2963836,535,2015-01-26 23:00:00
8668,385238,535,2015-02-03 10:00:00
8669,1525763,535,2015-02-06 21:00:00
8670,2760303,535,2015-02-11 08:00:00
8671,3138861,535,2015-02-19 18:00:00
8672,1267308,535,2015-02-22 08:00:00
8673,1136497,535,2015-03-05 19:00:00
8695,519351,536,2015-01-01 12:00:00
8696,2890083,536,2015-01-31 22:00:00
8697,1067268,536,2015-03-03 11:00:00
8699,1071040,537,2015-01-01 10:00:00
8700,2551799,537,2015-01-13 20:00:00
8701,1946721,537,2015-01-14 08:00:00
8702,1013594,537,2015-02-02 19:00:00
8703,2961654,537,2015-02-11 04:00:00
8704,944071,537,2015-03-13 14:00:00
8705,628033,538,2015-01-01 15:00:00
8706,3115305,538,2015-01-31 23:00:00
8707,2311352,538,2015-02-04 15:00:00
8708,2336727,538,2015-03-02 15:00:00
8732,2788267,539,2015-01-01 14:00:00
8733,2399141,539,2015-01-24 05:00:00
8734,408243,539,2015-01-26 18:00:00
8735,631827,539,2015-02-17 10:00:00
8750,2308775,540,2015-01-01 16:00:00
8751,2240087,540,2015-01-21 04:00:00
8752,3171527,540,2015-01-25 19:00:00
8753,1755983,540,2015-02-08 22:00:00
8754,2940154,540,2015-02-12 09:00:00
8755,2724968,540,2015-03-14 22:00:00
8756,32153,541,2015-01-01 23:00:00
8757,2492080,541,2015-01-16 13:00:00
8758,102978,541,2015-01-24 23:00:00
8759,1332989,541,2015-02-24 13:00:00
8762,2857517,542,2015-01-01 16:00:00
8763,1611651,542,2015-01-11 04:00:00
8764,1902370,542,2015-02-10 14:00:00
8765,1726118,542,2015-02-16 06:00:00
8766,1894793,543,2015-01-01 14:00:00
8767,2060660,543,2015-01-17 23:00:00
8768,2662858,543,2015-01-23 10:00:00
8769,2240352,543,2015-01-30 01:00:00
8770,669413,543,2015-02-05 23:00:00
8771,1484608,543,2015-02-14 12:00:00
8772,2688032,543,2015-03-02 01:00:00
8778,282081,544,2015-01-01 17:00:00
8779,2837449,544,2015-01-21 03:00:00
8780,1326817,544,2015-02-03 21:00:00
8781,958184,544,2015-03-06 07:00:00
8782,2063685,544,2015-03-07 23:00:00
8783,1455719,545,2015-01-01 09:00:00
8784,2615616,545,2015-01-07 02:00:00
8785,1217315,545,2015-01-15 10:00:00
8786,2584552,545,2015-02-15 02:00:00
8787,1229133,545,2015-02-20 20:00:00
8788,1408997,546,2015-01-01 17:00:00
8789,3146100,546,2015-01-24 09:00:00
8790,2475132,546,2015-02-24 01:00:00
8795,284595,547,2015-01-01 13:00:00
8796,359811,547,2015-01-06 02:00:00
8797,803944,547,2015-01-12 16:00:00
8798,1898058,547,2015-01-17 09:00:00
8799,2593024,547,2015-01-19 21:00:00
8800,868825,547,2015-01-30 08:00:00
8801,1187375,547,2015-02-10 03:00:00
8802,1007901,547,2015-02-14 21:00:00
8803,1874707,547,2015-02-25 09:00:00
8804,2694818,547,2015-03-04 19:00:00
8805,1074772,547,2015-03-06 13:00:00
8806,3400476,548,2015-01-01 07:00:00
8807,1057521,548,2015-01-04 16:00:00
8808,3399775,548,2015-02-04 05:00:00
8809,932048,548,2015-02-09 20:00:00
8810,134585,548,2015-02-15 07:00:00
8814,3091265,549,2015-01-01 15:00:00
8815,1021420,549,2015-01-12 05:00:00
8816,1758859,549,2015-01-24 20:00:00
8817,672725,549,2015-02-02 13:00:00
8818,1531426,549,2015-02-19 06:00:00
8819,3393248,549,2015-02-25 00:00:00
8820,2990708,549,2015-03-04 18:00:00
8825,60788,550,2015-01-01 10:00:00
8826,210731,550,2015-01-31 17:00:00
8827,1449102,550,2015-02-09 05:00:00
8828,2216159,550,2015-02-17 16:00:00
8829,1608919,550,2015-02-26 05:00:00
8830,2768789,551,2015-01-01 14:00:00
8831,560159,551,2015-02-01 00:00:00
8832,1845878,551,2015-03-03 16:00:00
8833,1361347,551,2015-03-13 02:00:00
8841,1815851,552,2015-01-01 11:00:00
8842,655448,552,2015-01-09 23:00:00
8843,1400115,552,2015-02-02 11:00:00
8844,2791757,552,2015-03-04 20:00:00
8854,1661527,553,2015-01-01 16:00:00
8855,1316250,553,2015-02-01 02:00:00
8856,256285,553,2015-03-03 21:00:00
8864,1856173,554,2015-01-01 12:00:00
8865,499567,554,2015-02-01 03:00:00
8866,2965286,554,2015-03-03 18:00:00
8871,414841,555,2015-01-01 08:00:00
8872,1916907,555,2015-01-15 19:00:00
8873,915952,555,2015-02-15 03:00:00
8874,2405074,555,2015-02-23 19:00:00
8875,1042140,555,2015-02-25 09:00:00
8883,1229255,556,2015-01-01 19:00:00
8884,626831,556,2015-01-04 06:00:00
8885,3335735,556,2015-01-11 13:00:00
8886,3259141,556,2015-01-12 06:00:00
8887,1588867,557,2015-01-01 08:00:00
8888,1901387,557,2015-01-29 15:00:00
8889,1518188,557,2015-02-11 09:00:00
8890,2104695,557,2015-03-13 23:00:00
8893,2273758,558,2015-01-01 16:00:00
8894,2352353,558,2015-01-03 08:00:00
8895,2996263,558,2015-01-10 00:00:00
8896,2792437,558,2015-02-09 00:00:00
8897,1551696,558,2015-02-17 12:00:00
8898,542577,558,2015-02-19 02:00:00
8899,1338495,558,2015-02-25 17:00:00
8900,520566,558,2015-03-03 04:00:00
8901,2024151,558,2015-03-13 17:00:00
8921,3314866,559,2015-01-01 17:00:00
8922,388961,559,2015-01-03 04:00:00
8923,980993,559,2015-01-04 14:00:00
8924,1517965,559,2015-01-21 21:00:00
8925,1521472,559,2015-02-21 05:00:00
8944,2649902,560,2015-01-01 10:00:00
8945,1368396,560,2015-01-12 20:00:00
8946,3113855,560,2015-01-21 05:00:00
8947,3249372,560,2015-01-28 20:00:00
8948,1142025,560,2015-02-11 12:00:00
8949,1441575,560,2015-02-20 00:00:00
8950,2914694,560,2015-02-26 10:00:00
8951,1112582,560,2015-03-05 20:00:00
8952,1645974,560,2015-03-13 09:00:00
8979,2539678,561,2015-01-01 17:00:00
8980,271911,561,2015-01-16 09:00:00
8981,2624378,561,2015-01-25 16:00:00
8982,1370934,561,2015-02-25 02:00:00
8984,913549,562,2015-01-01 13:00:00
8985,912968,562,2015-01-05 01:00:00
8986,2829143,562,2015-01-16 12:00:00
8987,2680210,562,2015-01-19 23:00:00
8988,975257,562,2015-01-24 10:00:00
8989,2211584,562,2015-02-01 19:00:00
8990,1291926,562,2015-02-04 09:00:00
8991,2543535,562,2015-02-09 16:00:00
8992,2902107,562,2015-02-17 01:00:00
8993,1910708,562,2015-02-23 10:00:00
8994,847392,562,2015-03-02 18:00:00
8995,2295331,562,2015-03-05 03:00:00
8996,3052775,562,2015-03-10 12:00:00
8997,748416,562,2015-03-13 21:00:00
9036,1837054,563,2015-01-01 19:00:00
9037,437538,563,2015-02-01 08:00:00
9038,1126181,563,2015-02-08 21:00:00
9039,3268295,563,2015-02-17 11:00:00
9040,2039156,563,2015-02-22 20:00:00
9041,3065466,563,2015-03-03 06:00:00
9042,274927,564,2015-01-01 13:00:00
9043,1517477,564,2015-02-01 00:00:00
9044,3250526,564,2015-03-03 16:00:00
9052,1530866,565,2015-01-01 13:00:00
9053,2141764,565,2015-01-09 05:00:00
9054,2938788,565,2015-01-16 16:00:00
9055,628607,565,2015-02-12 03:00:00
9056,2372831,565,2015-03-01 15:00:00
9058,2078303,566,2015-01-01 09:00:00
9059,1037340,566,2015-01-31 18:00:00
9060,2238355,566,2015-02-12 04:00:00
9061,3106872,566,2015-03-01 20:00:00
9062,3066833,566,2015-03-13 14:00:00
9072,3059964,567,2015-01-01 11:00:00
9073,2498672,567,2015-01-15 23:00:00
9074,1484182,567,2015-02-15 08:00:00
9075,1974527,567,2015-03-01 06:00:00
9094,297069,568,2015-01-01 10:00:00
9095,3058291,568,2015-01-28 02:00:00
9096,2673693,568,2015-02-27 19:00:00
9097,125225,568,2015-03-13 11:00:00
9105,2508025,569,2015-01-01 12:00:00
9106,1647583,569,2015-01-31 19:00:00
9107,2269080,569,2015-03-03 10:00:00
9109,2016907,570,2015-01-01 18:00:00
9110,3381325,570,2015-01-22 15:00:00
9111,2330782,570,2015-02-01 03:00:00
9112,2501508,570,2015-03-03 21:00:00
9113,2216829,570,2015-03-13 12:00:00
9116,1638887,571,2015-01-01 14:00:00
9117,2115331,571,2015-02-01 05:00:00
9118,643645,571,2015-02-24 23:00:00
9123,872032,572,2015-01-01 11:00:00
9124,1084198,572,2015-01-07 00:00:00
9125,2386359,572,2015-01-25 15:00:00
9126,1609767,572,2015-01-27 07:00:00
9127,509498,573,2015-01-01 08:00:00
9128,3134669,573,2015-01-09 16:00:00
9129,1268778,573,2015-01-17 02:00:00
9130,1166628,573,2015-01-23 15:00:00
9131,665271,573,2015-02-07 00:00:00
9132,2633014,573,2015-02-14 09:00:00
9133,557473,573,2015-02-15 00:00:00
9134,1006987,573,2015-03-04 17:00:00
9135,2511589,573,2015-03-11 06:00:00
9143,2186459,574,2015-01-01 22:00:00
9144,1091355,574,2015-02-01 11:00:00
9145,1136851,574,2015-02-10 00:00:00
9146,2815610,574,2015-02-17 16:00:00
9147,2349486,574,2015-02-26 09:00:00
9155,2522468,575,2015-01-01 14:00:00
9156,225765,575,2015-01-14 08:00:00
9157,2347434,575,2015-02-13 21:00:00
9158,325506,575,2015-03-12 18:00:00
9160,3267631,576,2015-01-01 12:00:00
9161,135041,576,2015-01-29 06:00:00
9162,3307599,576,2015-02-28 20:00:00
9167,2687979,577,2015-01-01 21:00:00
9168,2944620,577,2015-02-01 20:00:00
9169,994838,577,2015-02-02 19:00:00
9170,1002626,577,2015-02-08 05:00:00
9171,148818,577,2015-03-10 12:00:00
9172,1241717,577,2015-03-14 20:00:00
9173,269701,578,2015-01-01 19:00:00
9174,224230,578,2015-01-02 15:00:00
9175,1695788,578,2015-02-01 22:00:00
9176,877079,578,2015-02-25 05:00:00
9177,425851,579,2015-01-01 08:00:00
9178,294755,579,2015-02-01 02:00:00
9179,1377596,579,2015-02-26 16:00:00
9181,645334,580,2015-01-01 08:00:00
9182,452719,580,2015-01-12 00:00:00
9183,585011,580,2015-01-29 19:00:00
9184,3141458,580,2015-03-01 13:00:00
9203,80740,581,2015-01-01 11:00:00
9204,2425256,581,2015-02-01 04:00:00
9205,1332124,581,2015-03-03 18:00:00
9207,565640,582,2015-01-01 15:00:00
9208,1777989,582,2015-01-09 06:00:00
9209,583478,582,2015-01-16 01:00:00
9210,439525,582,2015-01-24 17:00:00
9211,2045954,582,2015-02-24 07:00:00
9212,511667,582,2015-03-05 22:00:00
9229,3102564,583,2015-01-01 21:00:00
9230,3255174,583,2015-01-12 02:00:00
9231,852142,583,2015-01-16 13:00:00
9232,2122203,583,2015-01-21 09:00:00
9233,1153040,583,2015-01-22 16:00:00
9234,896874,583,2015-02-01 11:00:00
9235,134058,583,2015-02-25 03:00:00
9236,2690392,583,2015-03-07 21:00:00
9237,1904603,583,2015-03-13 08:00:00
9238,3125083,583,2015-03-14 04:00:00
9264,1019056,584,2015-01-01 22:00:00
9265,2027176,584,2015-01-18 10:00:00
9266,2197513,584,2015-01-31 00:00:00
9267,1197274,584,2015-02-10 08:00:00
9268,912245,584,2015-02-15 21:00:00
9269,1497472,584,2015-03-01 20:00:00
9270,402955,584,2015-03-11 04:00:00
9273,5293,585,2015-01-01 12:00:00
9274,2428498,585,2015-01-31 23:00:00
9275,3396256,585,2015-02-11 06:00:00
9276,2071404,585,2015-03-13 19:00:00
9285,1626873,586,2015-01-01 20:00:00
9286,2110291,586,2015-01-19 21:00:00
9287,2901241,586,2015-01-28 20:00:00
9288,357298,586,2015-02-28 17:00:00
9290,1913360,587,2015-01-01 09:00:00
9291,868416,587,2015-01-09 19:00:00
9292,166174,587,2015-02-01 05:00:00
9293,677360,587,2015-03-03 22:00:00
9294,103768,587,2015-03-07 11:00:00
9295,22028,587,2015-03-11 18:00:00
9303,455518,588,2015-01-01 16:00:00
9304,579352,588,2015-01-08 12:00:00
9305,1543089,588,2015-01-13 06:00:00
9306,2465426,588,2015-01-17 16:00:00
9307,1266906,588,2015-02-17 10:00:00
9308,2793039,588,2015-02-23 10:00:00
9309,2398855,588,2015-02-28 05:00:00
9310,2697719,588,2015-03-05 02:00:00
9311,3392717,588,2015-03-09 18:00:00
9322,901854,589,2015-01-01 14:00:00
9323,1715775,589,2015-01-08 06:00:00
9324,2763030,589,2015-02-07 22:00:00
9325,972182,589,2015-02-24 09:00:00
9326,2104476,589,2015-03-03 21:00:00
9327,322110,590,2015-01-01 16:00:00
9328,478325,590,2015-01-07 08:00:00
9329,347728,590,2015-01-16 17:00:00
9330,1496582,590,2015-01-23 07:00:00
9331,3025259,590,2015-02-22 16:00:00
9332,589796,591,2015-01-01 09:00:00
9333,668870,591,2015-01-08 22:00:00
9334,3060296,591,2015-01-11 11:00:00
9335,36055,591,2015-01-17 20:00:00
9336,2021860,591,2015-01-19 05:00:00
9337,3057181,591,2015-01-19 15:00:00
9338,3090420,591,2015-01-22 02:00:00
9339,2150770,591,2015-01-28 11:00:00
9340,2477400,592,2015-01-01 07:00:00
9341,358413,592,2015-01-31 22:00:00
9342,3304937,592,2015-02-08 19:00:00
9343,2314110,592,2015-02-27 09:00:00
9345,606214,593,2015-01-01 12:00:00
9346,1124686,593,2015-02-01 01:00:00
9347,11333,593,2015-02-09 12:00:00
9348,1905830,593,2015-02-17 07:00:00
9349,2816644,593,2015-03-03 17:00:00
9363,2198795,594,2015-01-01 15:00:00
9364,3339593,594,2015-01-27 00:00:00
9365,1432583,594,2015-02-26 12:00:00
9369,374264,595,2015-01-01 14:00:00
9370,663188,595,2015-02-01 07:00:00
9371,327296,595,2015-02-12 00:00:00
9372,1764829,595,2015-03-14 11:00:00
9377,1510755,596,2015-01-01 22:00:00
9378,1896584,596,2015-01-08 13:00:00
9379,1240693,596,2015-01-15 01:00:00
9380,1865753,596,2015-01-18 22:00:00
9381,2387828,596,2015-01-22 20:00:00
9382,1875809,596,2015-01-26 19:00:00
9383,2274705,596,2015-01-30 17:00:00
9384,1975447,596,2015-02-05 12:00:00
9385,697967,596,2015-02-12 09:00:00
9386,2641554,596,2015-02-18 03:00:00
9387,2204918,596,2015-02-21 19:00:00
9388,391710,596,2015-02-28 16:00:00
9442,3005675,597,2015-01-01 06:00:00
9443,295103,597,2015-01-23 03:00:00
9444,692640,597,2015-02-22 23:00:00
9450,291113,598,2015-01-01 07:00:00
9451,1960348,598,2015-01-04 19:00:00
9452,951891,598,2015-01-11 12:00:00
9453,825496,598,2015-01-14 01:00:00
9454,1598848,598,2015-01-25 17:00:00
9455,1763582,598,2015-02-21 08:00:00
9456,3191628,598,2015-03-02 22:00:00
9458,2649036,599,2015-01-01 20:00:00
9459,917686,599,2015-01-03 10:00:00
9460,2212006,599,2015-01-16 04:00:00
9461,2434161,599,2015-01-17 16:00:00
9462,3292339,599,2015-01-19 06:00:00
9463,504758,599,2015-01-20 22:00:00
9464,3088307,599,2015-02-03 17:00:00
9465,235261,599,2015-02-19 10:00:00
9466,855519,599,2015-02-23 04:00:00
9467,1563128,599,2015-02-24 23:00:00
9468,2027893,599,2015-02-26 12:00:00
9491,1861449,600,2015-01-01 16:00:00
9492,2560769,600,2015-01-08 07:00:00
9493,701268,600,2015-01-13 20:00:00
9494,1046010,600,2015-01-29 12:00:00
9495,2029479,600,2015-02-13 03:00:00
9496,2377199,600,2015-02-18 10:00:00
9497,2963302,600,2015-02-28 03:00:00
9498,102931,600,2015-03-08 19:00:00
9499,1053010,601,2015-01-01 13:00:00
9500,3055367,601,2015-01-08 03:00:00
9501,3328782,601,2015-01-13 14:00:00
9502,2084273,601,2015-02-13 02:00:00
9509,2786839,602,2015-01-01 19:00:00
9510,3047236,602,2015-01-12 14:00:00
9511,206381,602,2015-01-23 09:00:00
9512,1942842,602,2015-02-02 03:00:00
9513,3114678,602,2015-02-08 22:00:00
9514,922194,602,2015-02-12 16:00:00
9515,2325713,602,2015-02-17 09:00:00
